DATE, PLUV (mm) , COTE (m) , VOLUME (Mm3) , SURFACE (Ha) , EVP (mm) , V. Evap (Mm3) , IRRIGATION (Mm3) , DEVASEMENT (Mm3) , TURBINAGE (Mm3) , FUITE (Mm3) , TRANSFERT (Mm3) , DEVERSEMENT (Mm3) , Tot Lach (Mm3) , Bilan (Mm3) , Apport(Mm3) , Perte (Mm3) 
8/10/2005, 0.0000 , 121.6400 , 36.0316 , 638.0250 , 8.3100 , 0.0398 , 0.0230 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0230 , -0.0005 , 0.0000 , -0.0005 
8/11/2005, 0.0000 , 121.6300 , 35.9683 , 638.5307 , 9.4500 , 0.0453 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , 0.0000 , 0.0000 , 0.0000 
8/12/2005, 0.0000 , 121.6200 , 35.9051 , 639.0364 , 9.8300 , 0.0471 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0029 , 0.0029 , 0.0000 
8/13/2005, 0.0000 , 121.6100 , 35.8419 , 639.5422 , 7.8100 , 0.0375 , 0.0260 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0260 , 0.0002 , 0.0002 , 0.0000 
8/14/2005, 0.0000 , 121.6000 , 35.7787 , 640.0479 , 7.8100 , 0.0375 , 0.0260 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0260 , 0.0003 , 0.0003 , 0.0000 
8/15/2005, 0.0000 , 121.5900 , 35.7154 , 640.5536 , 7.8200 , 0.0376 , 0.0260 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0260 , 0.0003 , 0.0003 , 0.0000 
8/16/2005, 0.0000 , 121.5700 , 35.5890 , 641.5651 , 7.1800 , 0.0345 , 0.0920 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0920 , 0.0001 , 0.0001 , 0.0000 
8/17/2005, 0.0000 , 121.5600 , 35.5258 , 642.0708 , 6.8000 , 0.0327 , 0.0300 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0300 , -0.0005 , 0.0000 , -0.0005 
8/18/2005, 0.0000 , 121.5500 , 35.4626 , 642.5765 , 6.8000 , 0.0328 , 0.0300 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0300 , -0.0005 , 0.0000 , -0.0005 
8/19/2005, 0.0000 , 121.5300 , 35.3361 , 643.5880 , 7.1800 , 0.0347 , 0.0920 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0920 , 0.0002 , 0.0002 , 0.0000 
8/20/2005, 0.0000 , 121.5200 , 35.2729 , 644.0937 , 6.4000 , 0.0309 , 0.0320 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0320 , -0.0003 , 0.0000 , -0.0003 
8/21/2005, 4.5000 , 121.5200 , 35.2729 , 644.0937 , 5.7000 , 0.0275 , 0.0200 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0200 , 0.0475 , 0.0475 , 0.0000 
8/22/2005, 0.0000 , 121.5100 , 35.2097 , 644.5994 , 7.6000 , 0.0367 , 0.0260 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0260 , -0.0005 , 0.0000 , -0.0005 
8/23/2005, 0.0000 , 121.5000 , 35.1464 , 645.1051 , 6.4000 , 0.0310 , 0.0320 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0320 , -0.0003 , 0.0000 , -0.0003 
8/24/2005, 0.0000 , 121.4900 , 35.0856 , 619.3307 , 6.0400 , 0.0281 , 0.0330 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0330 , 0.0002 , 0.0002 , 0.0000 
8/25/2005, 0.0000 , 121.4800 , 35.0247 , 618.8425 , 7.6000 , 0.0353 , 0.0260 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0260 , 0.0004 , 0.0004 , 0.0000 
8/26/2005, 0.0000 , 121.4600 , 34.9030 , 617.8662 , 6.0000 , 0.0278 , 0.0940 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0940 , 0.0001 , 0.0001 , 0.0000 
8/27/2005, 0.0000 , 121.4500 , 34.8421 , 617.3780 , 7.9400 , 0.0368 , 0.0240 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0240 , -0.0001 , 0.0000 , -0.0001 
8/28/2005, 0.0000 , 121.4400 , 34.7812 , 616.8898 , 6.8000 , 0.0315 , 0.0290 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0290 , -0.0004 , 0.0000 , -0.0004 
8/29/2005, 0.5000 , 121.4300 , 34.7204 , 616.4017 , 5.7000 , 0.0264 , 0.0350 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0350 , 0.0005 , 0.0005 , 0.0000 
8/30/2005, 6.9000 , 121.4400 , 34.7812 , 616.8898 , 4.5000 , 0.0208 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.1007 , 0.1007 , 0.0000 
8/31/2005, 24.8000 , 121.4800 , 35.0247 , 618.8425 , 1.1000 , 0.0051 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.2676 , 0.2676 , 0.0000 
9/1/2005, 32.5000 , 121.5000 , 35.1464 , 645.1051 , 2.6000 , 0.0126 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1343 , 0.1343 , 0.0000 
9/2/2005, 0.0000 , 121.4900 , 35.0856 , 619.3307 , 4.9000 , 0.0228 , 0.0380 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0380 , -0.0001 , 0.0000 , -0.0001 
9/3/2005, 0.0000 , 121.4800 , 35.0247 , 618.8425 , 5.3000 , 0.0246 , 0.0360 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0360 , -0.0003 , 0.0000 , -0.0003 
9/4/2005, 0.0000 , 121.4800 , 35.0247 , 618.8425 , 5.6000 , 0.0260 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0450 , 0.0450 , 0.0000 
9/5/2005, 0.0000 , 121.4700 , 34.9638 , 618.3544 , 5.5000 , 0.0255 , 0.0350 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0350 , -0.0004 , 0.0000 , -0.0004 
9/6/2005, 0.0000 , 121.4600 , 34.9030 , 617.8662 , 6.8000 , 0.0315 , 0.0290 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0290 , -0.0004 , 0.0000 , -0.0004 
9/7/2005, 2.0000 , 121.4500 , 34.8421 , 617.3780 , 4.5000 , 0.0208 , 0.0400 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0400 , -0.0000 , 0.0000 , -0.0000 
9/8/2005, 5.9000 , 121.4500 , 34.8421 , 617.3780 , 3.8000 , 0.0176 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0366 , 0.0366 , 0.0000 
9/9/2005, 1.8000 , 121.4500 , 34.8421 , 617.3780 , 4.9000 , 0.0227 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0417 , 0.0417 , 0.0000 
9/10/2005, 1.5000 , 121.4500 , 34.8421 , 617.3780 , 5.7000 , 0.0264 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0454 , 0.0454 , 0.0000 
9/11/2005, 0.0000 , 121.4400 , 34.7812 , 616.8898 , 5.3000 , 0.0245 , 0.0360 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0360 , -0.0003 , 0.0000 , -0.0003 
9/12/2005, 2.1000 , 121.4300 , 34.7204 , 616.4017 , 3.4000 , 0.0157 , 0.0450 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0450 , -0.0002 , 0.0000 , -0.0002 
9/13/2005, 1.6000 , 121.4300 , 34.7204 , 616.4017 , 3.8000 , 0.0176 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0366 , 0.0366 , 0.0000 
9/14/2005, 0.0000 , 121.4200 , 34.6595 , 615.9135 , 4.9000 , 0.0226 , 0.0380 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0380 , -0.0002 , 0.0000 , -0.0002 
9/15/2005, 0.0000 , 121.4100 , 34.5986 , 615.4253 , 4.5300 , 0.0209 , 0.0400 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0400 , 0.0000 , 0.0000 , 0.0000 
9/16/2005, 0.0000 , 121.4000 , 34.5378 , 614.9371 , 4.5000 , 0.0208 , 0.0400 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0400 , -0.0001 , 0.0000 , -0.0001 
9/17/2005, 0.0000 , 121.3900 , 34.4769 , 614.4490 , 5.3000 , 0.0244 , 0.0360 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0360 , -0.0004 , 0.0000 , -0.0004 
9/18/2005, 1.1000 , 121.3800 , 34.4160 , 613.9608 , 3.0000 , 0.0138 , 0.0470 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0470 , -0.0001 , 0.0000 , -0.0001 
9/19/2005, 3.6000 , 121.3800 , 34.4160 , 613.9608 , 3.0000 , 0.0138 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0328 , 0.0328 , 0.0000 
9/20/2005, 0.0000 , 121.3700 , 34.3551 , 613.4726 , 4.5000 , 0.0207 , 0.0400 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0400 , -0.0002 , 0.0000 , -0.0002 
9/21/2005, 0.0000 , 121.3600 , 34.2943 , 612.9844 , 4.9000 , 0.0225 , 0.0380 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0380 , -0.0003 , 0.0000 , -0.0003 
9/22/2005, 0.0000 , 121.3500 , 34.2334 , 612.4962 , 4.2000 , 0.0193 , 0.0420 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0420 , 0.0004 , 0.0004 , 0.0000 
9/23/2005, 0.0000 , 121.3400 , 34.1725 , 612.0081 , 3.8000 , 0.0174 , 0.0430 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0430 , -0.0004 , 0.0000 , -0.0004 
9/24/2005, 0.0000 , 121.3300 , 34.1117 , 611.5199 , 4.5000 , 0.0206 , 0.0400 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0400 , -0.0002 , 0.0000 , -0.0002 
9/25/2005, 0.0000 , 121.3200 , 34.0508 , 611.0317 , 4.3000 , 0.0197 , 0.0410 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0410 , -0.0002 , 0.0000 , -0.0002 
9/26/2005, 0.0000 , 121.3100 , 33.9899 , 610.5435 , 4.3000 , 0.0197 , 0.0410 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0410 , -0.0002 , 0.0000 , -0.0002 
9/27/2005, 0.0000 , 121.3000 , 33.9291 , 610.0554 , 4.2000 , 0.0192 , 0.0420 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0420 , 0.0003 , 0.0003 , 0.0000 
9/28/2005, 0.0000 , 121.3000 , 33.9291 , 610.0554 , 4.5000 , 0.0206 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0396 , 0.0396 , 0.0000 
9/29/2005, 0.0000 , 121.2900 , 33.8682 , 609.5672 , 4.9000 , 0.0224 , 0.0380 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0380 , -0.0005 , 0.0000 , -0.0005 
9/30/2005, 0.0000 , 121.2800 , 33.8073 , 609.0790 , 4.9000 , 0.0224 , 0.0380 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0380 , -0.0005 , 0.0000 , -0.0005 
10/1/2005, 0.4000 , 121.2800 , 33.8073 , 609.0790 , 3.0000 , 0.0137 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0327 , 0.0327 , 0.0000 
10/2/2005, 0.0000 , 121.2700 , 33.7465 , 608.5908 , 3.4000 , 0.0155 , 0.0450 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0450 , -0.0003 , 0.0000 , -0.0003 
10/3/2005, 0.0000 , 121.2700 , 33.7465 , 608.5908 , 3.4000 , 0.0155 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0345 , 0.0345 , 0.0000 
10/4/2005, 3.9000 , 121.2500 , 33.6247 , 607.6145 , 1.9000 , 0.0087 , 0.1130 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.1130 , -0.0001 , 0.0000 , -0.0001 
10/5/2005, 0.0000 , 121.2500 , 33.6247 , 607.6145 , 3.4000 , 0.0155 , 0.0187 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0187 , 0.0342 , 0.0342 , 0.0000 
10/6/2005, 0.0000 , 121.2400 , 33.5639 , 607.1263 , 3.9000 , 0.0178 , 0.0430 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0430 , -0.0001 , 0.0000 , -0.0001 
10/7/2005, 2.6000 , 121.2400 , 33.5639 , 607.1263 , 2.3000 , 0.0105 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0295 , 0.0295 , 0.0000 
10/8/2005, 0.9000 , 121.2300 , 33.5030 , 606.6381 , 2.6000 , 0.0118 , 0.0490 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0490 , -0.0000 , 0.0000 , -0.0000 
10/9/2005, 0.0000 , 121.2300 , 33.5030 , 606.6381 , 3.6000 , 0.0164 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0354 , 0.0354 , 0.0000 
10/10/2005, 0.0000 , 121.2200 , 33.4421 , 606.1499 , 3.6000 , 0.0164 , 0.0450 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0450 , 0.0005 , 0.0005 , 0.0000 
10/11/2005, 0.0000 , 121.2100 , 33.3812 , 605.6618 , 3.4000 , 0.0154 , 0.0450 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0450 , -0.0004 , 0.0000 , -0.0004 
10/12/2005, 0.0000 , 121.2000 , 33.3204 , 605.1736 , 3.0000 , 0.0136 , 0.0470 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0470 , -0.0003 , 0.0000 , -0.0003 
10/13/2005, 0.8000 , 121.1900 , 33.2595 , 604.6854 , 3.0000 , 0.0136 , 0.0470 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0470 , -0.0003 , 0.0000 , -0.0003 
10/14/2005, 5.6000 , 121.1900 , 33.2595 , 604.6854 , 2.2600 , 0.0102 , 0.0187 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0187 , 0.0289 , 0.0289 , 0.0000 
10/15/2005, 0.0000 , 121.2200 , 33.4421 , 606.1499 , 3.0000 , 0.0136 , 0.0187 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0187 , 0.2149 , 0.2149 , 0.0000 
10/16/2005, 0.0000 , 121.2100 , 33.3812 , 605.6618 , 3.2000 , 0.0145 , 0.0460 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0460 , -0.0003 , 0.0000 , -0.0003 
10/17/2005, 0.0000 , 121.2100 , 33.3812 , 605.6618 , 3.2000 , 0.0145 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0335 , 0.0335 , 0.0000 
10/18/2005, 0.0000 , 121.2000 , 33.3204 , 605.1736 , 3.4000 , 0.0154 , 0.0450 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0450 , -0.0004 , 0.0000 , -0.0004 
10/19/2005, 0.0000 , 121.1900 , 33.2595 , 604.6854 , 3.1500 , 0.0143 , 0.0470 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0470 , 0.0004 , 0.0004 , 0.0000 
10/20/2005, 4.1000 , 121.2000 , 33.3204 , 605.1736 , 1.5100 , 0.0069 , 0.0187 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0187 , 0.0864 , 0.0864 , 0.0000 
10/21/2005, 0.0000 , 121.1900 , 33.2595 , 604.6854 , 2.6400 , 0.0120 , 0.0490 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0490 , 0.0001 , 0.0001 , 0.0000 
10/22/2005, 0.0000 , 121.1900 , 33.2595 , 604.6854 , 3.0200 , 0.0137 , 0.0187 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0187 , 0.0324 , 0.0324 , 0.0000 
10/23/2005, 0.0000 , 121.1800 , 33.1986 , 604.1972 , 3.0200 , 0.0137 , 0.0470 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0470 , -0.0002 , 0.0000 , -0.0002 
10/24/2005, 0.2000 , 121.1900 , 33.2595 , 604.6854 , 3.0200 , 0.0137 , 0.0187 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0187 , 0.0932 , 0.0932 , 0.0000 
10/25/2005, 0.0000 , 121.1800 , 33.1986 , 604.1972 , 3.0000 , 0.0136 , 0.0470 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0470 , -0.0003 , 0.0000 , -0.0003 
10/26/2005, 0.0000 , 121.1800 , 33.1986 , 604.1972 , 2.6400 , 0.0120 , 0.0187 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0187 , 0.0306 , 0.0306 , 0.0000 
10/27/2005, 0.0000 , 121.1700 , 33.1378 , 603.7091 , 3.0200 , 0.0137 , 0.0470 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0470 , -0.0002 , 0.0000 , -0.0002 
10/28/2005, 0.0000 , 121.1600 , 33.0769 , 603.2209 , 2.2600 , 0.0102 , 0.0510 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0510 , 0.0004 , 0.0004 , 0.0000 
10/29/2005, 0.0000 , 121.1600 , 33.0769 , 603.2209 , 3.0000 , 0.0136 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0326 , 0.0326 , 0.0000 
10/30/2005, 0.0000 , 121.1500 , 33.0160 , 602.7327 , 3.2100 , 0.0145 , 0.0460 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0460 , -0.0004 , 0.0000 , -0.0004 
10/31/2005, 0.0000 , 121.1400 , 32.9552 , 602.2445 , 3.2100 , 0.0145 , 0.0460 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0460 , -0.0004 , 0.0000 , -0.0004 
11/1/2005, 0.0000 , 121.1400 , 32.9552 , 602.2445 , 3.0200 , 0.0136 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0326 , 0.0326 , 0.0000 
11/2/2005, 0.0000 , 121.1300 , 32.8943 , 601.7564 , 2.6000 , 0.0117 , 0.0490 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0490 , -0.0001 , 0.0000 , -0.0001 
11/3/2005, 0.0000 , 121.1200 , 32.8334 , 601.2682 , 2.3000 , 0.0104 , 0.0500 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0500 , -0.0005 , 0.0000 , -0.0005 
11/4/2005, 0.0000 , 121.1200 , 32.8334 , 601.2682 , 2.6000 , 0.0117 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0307 , 0.0307 , 0.0000 
11/5/2005, 0.0000 , 121.1100 , 32.7726 , 600.7800 , 3.0000 , 0.0135 , 0.0470 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0470 , -0.0004 , 0.0000 , -0.0004 
11/6/2005, 8.6000 , 121.1100 , 32.7726 , 600.7800 , 1.1000 , 0.0050 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0240 , 0.0240 , 0.0000 
11/7/2005, 4.1000 , 121.1300 , 32.8943 , 601.7564 , 1.5000 , 0.0068 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.1475 , 0.1475 , 0.0000 
11/8/2005, 0.0000 , 121.1300 , 32.8943 , 601.7564 , 2.6000 , 0.0117 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0307 , 0.0307 , 0.0000 
11/9/2005, 0.0000 , 121.1300 , 32.8943 , 601.7564 , 2.8000 , 0.0126 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0316 , 0.0316 , 0.0000 
11/10/2005, 0.0000 , 121.1200 , 32.8334 , 601.2682 , 3.0200 , 0.0136 , 0.0470 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0470 , -0.0003 , 0.0000 , -0.0003 
11/11/2005, 0.0000 , 121.1200 , 32.8334 , 601.2682 , 2.8500 , 0.0129 , 0.0186 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0186 , 0.0314 , 0.0314 , 0.0000 
11/12/2005, 0.0000 , 121.1100 , 32.7726 , 600.7800 , 3.1000 , 0.0140 , 0.0470 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0470 , 0.0001 , 0.0001 , 0.0000 
11/13/2005, 0.0000 , 121.1100 , 32.7726 , 600.7800 , 2.2600 , 0.0102 , 0.0189 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0189 , 0.0291 , 0.0291 , 0.0000 
11/14/2005, 0.0000 , 121.1000 , 32.7117 , 600.2918 , 2.6400 , 0.0119 , 0.0490 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0490 , 0.0000 , 0.0000 , 0.0000 
11/15/2005, 0.0000 , 121.1000 , 32.7117 , 600.2918 , 3.0200 , 0.0136 , 0.0186 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0186 , 0.0322 , 0.0322 , 0.0000 
11/16/2005, 0.0000 , 121.0900 , 32.6508 , 599.8037 , 2.6400 , 0.0119 , 0.0490 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0490 , 0.0000 , 0.0000 , 0.0000 
11/17/2005, 0.0000 , 121.0800 , 32.5900 , 599.3155 , 2.2600 , 0.0102 , 0.0510 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0510 , 0.0003 , 0.0003 , 0.0000 
11/18/2005, 0.5000 , 121.0700 , 32.5291 , 598.8273 , 1.5100 , 0.0068 , 0.0540 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0540 , -0.0001 , 0.0000 , -0.0001 
11/19/2005, 0.0000 , 121.0700 , 32.5291 , 598.8273 , 1.8900 , 0.0085 , 0.0186 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0186 , 0.0271 , 0.0271 , 0.0000 
11/20/2005, 0.0000 , 121.0600 , 32.4682 , 598.3391 , 2.2600 , 0.0101 , 0.0510 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0510 , 0.0003 , 0.0003 , 0.0000 
11/21/2005, 0.0000 , 121.0600 , 32.4682 , 598.3391 , 2.2600 , 0.0101 , 0.0190 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0190 , 0.0291 , 0.0291 , 0.0000 
11/22/2005, 0.0000 , 121.0500 , 32.4073 , 597.8509 , 1.8900 , 0.0085 , 0.0520 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0520 , -0.0004 , 0.0000 , -0.0004 
11/23/2005, 0.4000 , 121.0500 , 32.4073 , 597.8509 , 1.5100 , 0.0068 , 0.0186 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0186 , 0.0253 , 0.0253 , 0.0000 
11/24/2005, 0.9000 , 121.0400 , 32.3465 , 597.3628 , 1.5100 , 0.0068 , 0.0540 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0540 , -0.0001 , 0.0000 , -0.0001 
11/25/2005, 0.0000 , 121.0300 , 32.2856 , 596.8746 , 1.1300 , 0.0051 , 0.0560 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0560 , 0.0002 , 0.0002 , 0.0000 
11/26/2005, 0.0000 , 121.0200 , 32.2247 , 596.3864 , 1.8900 , 0.0085 , 0.0520 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0520 , -0.0004 , 0.0000 , -0.0004 
11/27/2005, 0.0000 , 121.0100 , 32.1639 , 595.8982 , 1.5000 , 0.0067 , 0.0540 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0540 , -0.0002 , 0.0000 , -0.0002 
11/28/2005, 0.0000 , 121.0000 , 32.1030 , 571.2345 , 2.2600 , 0.0097 , 0.0510 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0510 , -0.0002 , 0.0000 , -0.0002 
11/29/2005, 0.0000 , 120.9800 , 31.9861 , 572.2015 , 2.6400 , 0.0113 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.0876 , 0.0000 , -0.0876 
11/30/2005, 0.0000 , 120.9700 , 31.9276 , 572.6850 , 2.2600 , 0.0097 , 0.0180 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0180 , -0.0308 , 0.0000 , -0.0308 
12/1/2005, 3.7000 , 120.9600 , 31.8691 , 573.1685 , 2.2600 , 0.0097 , 0.0490 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0490 , 0.0002 , 0.0002 , 0.0000 
12/2/2005, 2.6000 , 120.9900 , 32.0445 , 571.7180 , 1.5100 , 0.0065 , 0.0185 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0185 , 0.2004 , 0.2004 , 0.0000 
12/3/2005, 0.0000 , 120.9800 , 31.9861 , 572.2015 , 2.6400 , 0.0113 , 0.0470 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0000 , 0.0470 , -0.0001 , 0.0000 , -0.0001 
